Id,IsDeleted,AccountId,Name,Description,StageName,Amount,Probability,CloseDate,Type,NextStep,LeadSource,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,IsSplit,Pricebook2Id,OwnerId,Territory2Id,IsExcludedFromTerritory2Filter,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,FiscalQuarter,FiscalYear,Fiscal,MayEdit,IsLocked,LastViewedDate,LastReferencedDate,SyncedQuoteId,HasOpenActivity,HasOverdueTask,DB_Days__c,external_id__c,Stalled_Opportunity__c
0068c00000odXrZAAU,,0018c00002FHQxaAAH,CEC Document Svc 183,,Closed Lost,250000,0,2021-02-11,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:01:17.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:17.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-01,1,2021,2021 1,1,,,,,1,,7,W_Opportunity.65184,
0068c00000odXt7AAE,,0018c00002FHQygAAH,bobcullen.org 208,,Negotiation,8000,0,2022-05-03,New Business,,Reseller,,,BestCase,Best Case,,,1,,0058c00000BTShfAAH,,,2022-03-30T02:01:23.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:23.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-11,2,2022,2022 2,1,,,,,1,,7,W_Opportunity.66693,
0068c00000odXtgAAE,,0018c00002FHQz7AAH,Frenkel of California 11,,Closed Lost,30000,0,2021-08-14,New Business / Add-on,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShWAAX,,,2022-03-30T02:01:23.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:23.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-02-22,3,2021,2021 3,1,,,,,,,7,W_Opportunity.67349,
0068c00000odXvBAAU,,0018c00002FHR09AAH,Alpha Mortgage Usa Inc 140,,Discovery,110000,0,2022-05-29,New Business,,Fields Sales,,,BestCase,Best Case,,,1,,0058c00000BTShfAAH,,,2022-03-30T02:01:23.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:23.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-06,2,2022,2022 2,1,,,,,,,7,W_Opportunity.68910,
0068c00000odXvCAAU,,0018c00002FHR0AAAX,Willis North America Master 151,,Closed Lost,100000,0,2021-08-21,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:01:23.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:23.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-09,3,2021,2021 3,1,,,,,,,7,W_Opportunity.68923,
0068c00000odXvGAAU,,0018c00002FHR0EAAX,"Strategic Staffing Solutions, L.C. 242",,Closed Lost,32000,0,2021-08-19,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShfAAH,,,2022-03-30T02:01:23.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:23.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-08,3,2021,2021 3,1,,,,,,,7,W_Opportunity.69025,
0068c00000odXvoAAE,,0018c00002FHR0cAAH,Southwire Company 163,,Closed Lost,150000,0,2022-01-25,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:01:23.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:23.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-02-12,1,2022,2022 1,1,,,,,1,,7,W_Opportunity.69511,
0068c00000odXwCAAU,,0018c00002FHR0yAAH,Way2bid Inc 15,,Closed Lost,30000,0,2021-11-05,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:01:29.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:29.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-02-16,4,2021,2021 4,1,,,,,,,7,W_Opportunity.69921,
0068c00000odXwGAAU,,0018c00002FHR10AAH,Otis Corporation 69,,Closed Lost,650000,0,2021-02-17,Add-On Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:01:29.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:29.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-16,1,2021,2021 1,1,,,,,,,7,W_Opportunity.69978,
0068c00000odXwLAAU,,0018c00002FHR12AAH,SunGard Expert Solutions Corp. 122,,Closed Lost,15501,0,2022-01-05,Existing Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShZAAX,,,2022-03-30T02:01:29.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:29.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-02,1,2022,2022 1,1,,,,,1,,7,W_Opportunity.70035,
0068c00000odXwnAAE,,0018c00002FHR1IAAX,Pixel USA Incorporated 183,,Closed Lost,550000,0,2021-06-06,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShZAAX,,,2022-03-30T02:01:29.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:29.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-02-16,2,2021,2021 2,1,,,,,,,7,W_Opportunity.70381,
0068c00000odXxLAAU,,0018c00002FHR1jAAH,CTM 218,,Closed Lost,105000,0,2021-12-05,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:01:29.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:29.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-02-27,4,2021,2021 4,1,,,,,,,7,W_Opportunity.70970,
0068c00000odXxYAAU,,0018c00002FHR1sAAH,Open Minds News Letter 146,,Closed Lost,105000,0,2021-08-27,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:01:29.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:29.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-16,3,2021,2021 3,1,,,,,1,,7,W_Opportunity.71171,
0068c00000odXyEAAU,,0018c00002FHR2RAAX,Image Labs International 137,,Closed Lost,70000,0,2021-08-28,New Business / Add-on,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShVAAX,,,2022-03-30T02:01:29.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:29.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-03,3,2021,2021 3,1,,,,,1,,7,W_Opportunity.72010,
0068c00000odY0hAAE,,0018c00002FHR4AAAX,Orphans Overseas Inc 180,,Closed Lost,80000,0,2021-11-18,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:01:35.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:35.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-17,4,2021,2021 4,1,,,,,,,7,W_Opportunity.74674,
0068c00000odY16AAE,,0018c00002FHR4SAAX,AMG Resources Corp. 88,,Closed Lost,80000,0,2021-11-25,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShZAAX,,,2022-03-30T02:01:35.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:35.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-18,4,2021,2021 4,1,,,,,,,7,W_Opportunity.75156,
0068c00000odY17AAE,,0018c00002FHR4SAAX,AMG Resources Corp. 90,,Closed Lost,20000,0,2021-02-06,New Business,,Telesales,1,,Omitted,Omitted,,,1,,0058c00000BTShZAAX,,,2022-03-30T02:01:35.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:35.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-02-19,1,2021,2021 1,1,,,,,,,7,W_Opportunity.75159,
0068c00000odY1EAAU,,0018c00002FHR4WAAX,ZCorum 189,,Closed Lost,30000,0,2021-09-18,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShfAAH,,,2022-03-30T02:01:35.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:35.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-19,3,2021,2021 3,1,,,,,,,7,W_Opportunity.75280,
0068c00000odY2kAAE,,0018c00002FHR5ZAAX,eConvergent 97,,Closed Lost,20000,0,2021-08-28,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:01:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-02-06,3,2021,2021 3,1,,,,,,,7,W_Opportunity.76953,
0068c00000odY2nAAE,,0018c00002FHR5cAAH,Baron Group Inc 118,,Closed Lost,110000,0,2021-08-22,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:01:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-03,3,2021,2021 3,1,,,,,,,7,W_Opportunity.76978,
0068c00000odY2vAAE,,0018c00002FHR5hAAH,Enamics 59,,Closed Lost,30000,0,2021-12-14,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:01:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-14,4,2021,2021 4,1,,,,,,,7,W_Opportunity.77214,
0068c00000odY4GAAU,,0018c00002FHR6gAAH,Riester Advertising 197,,Closed Won,7000,100,2022-03-11,New Business / Add-on,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:01:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:41.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-19,1,2022,2022 1,1,,,,,,,7,W_Opportunity.37638,
0068c00000odY5uAAE,,0018c00002FHR7pAAH,MISI Co LTD 93,,Closed Won,17668,100,2021-09-04,Existing Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShcAAH,,,2022-03-30T02:01:46.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:46.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-12,3,2021,2021 3,1,,,,,,,7,W_Opportunity.41332,
0068c00000odY6HAAU,,0018c00002FHR84AAH,CliftonLarsonAllen LLP 21,,Closed Won,107000,100,2021-02-11,Add-On Business,,Fields Sales,1,1,Closed,Closed,,,1,,0058c00000BTShXAAX,,,2022-03-30T02:01:46.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:46.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-17,1,2021,2021 1,1,,,,,,,7,W_Opportunity.65939,
0068c00000odY6LAAU,,0018c00002FHR86AAH,Reliable Computer Corp 29,,Proposal/Quote,170004,0,2022-05-17,Existing Business,,Reseller,,,BestCase,Best Case,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:01:46.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:46.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-02-04,2,2022,2022 2,1,,,,,,,7,W_Opportunity.66353,
0068c00000odY6XAAU,,0018c00002FHR8EAAX,Virtio 223,,Closed Won,58000,100,2022-01-19,Existing Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:01:46.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:46.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-16,1,2022,2022 1,1,,,,,1,,7,W_Opportunity.74444,
0068c00000odY7tAAE,,0018c00002FHR9GAAX,Comcast Technology Solutions 234,,Closed Won,18700,100,2022-01-22,Existing Business,,Fields Sales,1,1,Closed,Closed,,,1,,0058c00000BTShTAAX,,,2022-03-30T02:01:46.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:46.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-12,1,2022,2022 1,1,,,,,,,7,W_Opportunity.76891,
0068c00000odY88AAE,,0018c00002FHR9SAAX,Pogo.com 87,,Closed Won,4650,100,2021-01-12,New Business / Add-on,,Fields Sales,1,1,Closed,Closed,,,1,,0058c00000BTShRAAX,,,2022-03-30T02:01:46.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:46.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-16,1,2021,2021 1,1,,,,,,,7,W_Opportunity.26077,
0068c00000odY8JAAU,,0018c00002FHR9VAAX,LG&E-KU Energy 227,,Closed Won,25000,100,2022-01-22,Existing Business,,Fields Sales,1,1,Closed,Closed,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:01:46.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:46.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-02-27,1,2022,2022 1,1,,,,,,,7,W_Opportunity.29119,
0068c00000odY9oAAE,,0018c00002FHRAaAAP,Sunbelt 65,,Closed Won,70000,100,2022-02-04,New Business,,Fields Sales,1,1,Closed,Closed,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-02-20,1,2022,2022 1,1,,,,,,,7,W_Opportunity.77191,
0068c00000odY9wAAE,,0018c00002FHRAcAAP,Gondola Group 195,,Closed Won,26600,100,2021-02-14,New Business,,Fields Sales,1,1,Closed,Closed,,,1,,0058c00000BTShPAAX,,,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-17,1,2021,2021 1,1,,,,,,,7,W_Opportunity.3321,
0068c00000odYBFAA2,,0018c00002FHRBZAA5,Munger Funeral Home 37,,Closed Lost,21000,0,2021-07-20,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-02-22,3,2021,2021 3,1,,,,,,,7,W_Opportunity.6891,
0068c00000odYBfAAM,,0018c00002FHRBqAAP,THE DACHINGER COMPANY 162,,Closed Lost,30000,0,2021-08-24,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShfAAH,,,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:52.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-02-22,3,2021,2021 3,1,,,,,,,7,W_Opportunity.17566,
0068c00000odYCvAAM,,0018c00002FHRCsAAP,Carl Eric Johnson 28,,Closed Lost,8815,0,2021-09-02,New Business / Add-on,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShPAAX,,,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-02-02,3,2021,2021 3,1,,,,,,,7,W_Opportunity.18309,
0068c00000odYD7AAM,,0018c00002FHRD3AAP,Iconologic 230,,Closed Lost,50000,0,2021-05-09,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShZAAX,,,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-22,2,2021,2021 2,1,,,,,,,7,W_Opportunity.48665,
0068c00000odYDkAAM,,0018c00002FHRDTAA5,URM Stores 66,,Closed Lost,300000,0,2021-08-13,Existing Business,,Other,1,,Omitted,Omitted,,,1,,0058c00000BTShfAAH,,,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-02-19,3,2021,2021 3,1,,,,,,,7,W_Opportunity.1435,
0068c00000odYDsAAM,,0018c00002FHRDaAAP,The York Group 168,,Closed Won,15000,100,2022-01-05,New Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTShbAAH,,,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:01:58.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-02-21,1,2022,2022 1,1,,,,,,,7,W_Opportunity.4209,
0068c00000odYFzAAM,,0018c00002FHRFAAA5,MovePoint 172,,Closed Won,150000,100,2021-05-18,New Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-02,2,2021,2021 2,1,,,,,,,7,W_Opportunity.49742,
0068c00000odYGNAA2,,0018c00002FHRFTAA5,American Mechanical Svc 209,,Closed Lost,125000,0,2021-07-28,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShVAAX,,,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-02-13,3,2021,2021 3,1,,,,,,,7,W_Opportunity.59141,
0068c00000odYGsAAM,,0018c00002FHRFrAAP,Watkins Consulting Corp. 233,,Closed Lost,80000,0,2021-09-19,Add-On Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-01,3,2021,2021 3,1,,,,,,,7,W_Opportunity.12553,
0068c00000odYH7AAM,,0018c00002FHRG6AAP,ITW Avery Weigh-Tronix 197,,Closed Won,0,100,2021-05-17,Existing Business,,Reseller,1,1,Closed,Closed,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-10,2,2021,2021 2,1,,,,,,,7,W_Opportunity.46793,
0068c00000odYHJAA2,,0018c00002FHRGGAA5,General Casualty Co 193,,Closed Lost,11000,0,2021-11-18,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShXAAX,,,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-02-23,4,2021,2021 4,1,,,,,,,7,W_Opportunity.56489,
0068c00000odYIEAA2,,0018c00002FHRGwAAP,Acxiom Corporation - Risk Mitigation 115,,Closed Lost,40000,0,2022-01-24,Existing Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:06.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-15,1,2022,2022 1,1,,,,,,,7,W_Opportunity.18938,
0068c00000odYJ1AAM,,0018c00002FHRHYAA5,Sledd Co 89,,Closed Lost,75000,0,2021-11-29,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShQAAX,,,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-02-04,4,2021,2021 4,1,,,,,,,7,W_Opportunity.11745,
0068c00000odYJGAA2,,0018c00002FHRHiAAP,Frazier Co Svc Dept 65,,Closed Lost,7107,0,2021-02-19,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTSheAAH,,,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-02-26,1,2021,2021 1,1,,,,,,,7,W_Opportunity.46426,
0068c00000odYJUAA2,,0018c00002FHRHuAAP,Archemedia 93,,Closed Lost,15000,0,2022-01-04,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-20,1,2022,2022 1,1,,,,,,,7,W_Opportunity.55562,
0068c00000odYJiAAM,,0018c00002FHRI5AAP,Wausau Financial Systems 64,,Closed Lost,600000,0,2022-01-19,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShaAAH,,,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-15,1,2022,2022 1,1,,,,,,,7,W_Opportunity.11743,
0068c00000odYJzAAM,,0018c00002FHRIJAA5,Computer Network Solutions 73,,Closed Lost,15000,0,2021-05-22,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShdAAH,,,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:02:12.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:36.000+0000,2022-03-05,2,2021,2021 2,1,,,,,,,7,W_Opportunity.7346,
0068c00000odXFyAAM,,0018c00002FHQVZAA5,Cipient Networks Inc 16,,Closed Lost,77507,0,2021-03-08,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShPAAX,,,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:39.000+0000,2022-03-23,1,2021,2021 1,1,,,,,,,7,W_Opportunity.63,
0068c00000odXGAAA2,,0018c00002FHQVkAAP,CORT Business Services 198,,Closed Lost,15000,0,2022-03-10,New Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShdAAH,,,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:39.000+0000,2022-03-02,1,2022,2022 1,1,,,,,,,7,W_Opportunity.786,
0068c00000odXGKAA2,,0018c00002FHQVqAAP,Connections for Business 58,,Closed Won,12269,100,2022-01-08,New Business,,Other,1,1,Closed,Closed,,,1,,0058c00000BTShUAAX,,,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:39.000+0000,2022-02-13,1,2022,2022 1,1,,,,,,,7,W_Opportunity.1096,
0068c00000odXH5AAM,,0018c00002FHQWMAA5,Exacta Corporation 213,,Closed Won,2453,100,2021-05-29,Add-On Business,,Fields Sales,1,1,Closed,Closed,,,1,,0058c00000BTShfAAH,,,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:39.000+0000,2022-03-21,2,2021,2021 2,1,,,,,,,7,W_Opportunity.3266,
0068c00000odXHIAA2,,0018c00002FHQWXAA5,Black & White Software 130,,Closed Lost,745000,0,2021-06-05,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShSAAX,,,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:39.000+0000,2022-03-21,2,2021,2021 2,1,,,,,,,7,W_Opportunity.3821,
0068c00000odXHQAA2,,0018c00002FHQWdAAP,Rex Wyon Inc 225,,Closed Lost,10000,0,2021-01-26,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShSAAX,,,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:51.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:39.000+0000,2022-02-24,1,2021,2021 1,1,,,,,,,7,W_Opportunity.4102,
0068c00000odXK7AAM,,0018c00002FHQYZAA5,Red Swoosh 54,,Closed Lost,75000,0,2021-07-25,New Business / Add-on,,Fields Sales,1,,Omitted,Omitted,,,1,,0058c00000BTShbAAH,,,2022-03-30T01:59:57.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:57.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:39.000+0000,2022-03-13,3,2021,2021 3,1,,,,,,,7,W_Opportunity.12137,
0068c00000odXKIAA2,,0018c00002FHQYkAAP,Transoft Networks 24,,Closed Lost,40000,0,2021-12-08,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShbAAH,,,2022-03-30T01:59:57.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:57.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:39.000+0000,2022-03-24,4,2021,2021 4,1,,,,,,,7,W_Opportunity.12913,
0068c00000odXKaAAM,,0018c00002FHQYvAAP,Student Advantage 48,,Closed Won,106092,100,2021-11-27,New Business,,Fields Sales,1,1,Closed,Closed,,,1,,0058c00000BTShcAAH,,,2022-03-30T01:59:57.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:57.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:39.000+0000,2022-03-15,4,2021,2021 4,1,,,,,,,7,W_Opportunity.13805,
0068c00000odXKwAAM,,0018c00002FHQZDAA5,S & S Enterprises Group 196,,Closed Lost,58139,0,2021-08-01,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShUAAX,,,2022-03-30T01:59:57.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:57.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:39.000+0000,2022-03-14,3,2021,2021 3,1,,,,,,,7,W_Opportunity.15047,
0068c00000odXL2AAM,,0018c00002FHQZHAA5,e-Volved Solutions 3,,Negotiation,130000,0,2022-05-16,New Business,,Fields Sales,,,BestCase,Best Case,,,1,,0058c00000BTShQAAX,,,2022-03-30T01:59:57.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:57.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:39.000+0000,2022-03-22,2,2022,2022 2,1,,,,,,,7,W_Opportunity.15244,
0068c00000odXLCAA2,,0018c00002FHQZNAA5,IQ4Hire 142,,Closed Lost,15501,0,2021-02-02,New Business,,Reseller,1,,Omitted,Omitted,,,1,,0058c00000BTShRAAX,,,2022-03-30T01:59:57.000+0000,0058c00000BTQK6AAP,2022-03-30T01:59:57.000+0000,0058c00000BTQK6AAP,2022-03-30T02:59:39.000+0000,2022-03-22,1,2021,2021 1,1,,,,,1,,7,W_Opportunity.15665,
