External_Id__c,Account.External_Id__c,Opportunity.External_Id__c,Owner.External_Id__c,ACTIVITYDATE,EVENTSUBTYPE,SUBJECT,TYPE
W_Event.1987,W_Account.5586,W_Opportunity.73288,W_Sales_User.10,2022-03-13,Event,Send Revised Pricing,Call
W_Event.1988,W_Account.5553,W_Opportunity.72986,W_Sales_User.10,2022-03-07,Event,Send Revised Quote,Call
W_Event.1989,W_Account.4356,W_Opportunity.62273,W_Sales_User.16,2022-03-01,Event,Send Thank You Email,Call
W_Event.1990,W_Account.7770,W_Opportunity.5848,W_Sales_User.1,2022-03-13,Event,Send Thank You to Customer,Call
W_Event.1991,W_Account.90,W_Opportunity.2411,W_Sales_User.10,2022-01-31,Event,Send Updated Quote,Prep
W_Event.1992,W_Account.3327,W_Opportunity.44195,W_Sales_User.1,2022-03-19,Event,Social Media Strategy Meeting,Meeting
W_Event.1993,W_Account.1268,W_Opportunity.25838,W_Sales_User.1,2022-02-08,Event,Submit Feature Request,Meeting
W_Event.1994,W_Account.7533,W_Opportunity.9913,W_Sales_User.1,2022-03-14,Event,Team Meeting,Call
W_Event.1995,W_Account.8074,W_Opportunity.11645,W_Sales_User.10,2022-03-13,Event,Tradeshow Preparation,Meeting
W_Event.1996,W_Account.7451,W_Opportunity.46084,W_Sales_User.10,2022-01-31,Event,Volunteering - Animal Rescue Shelter,Meeting
W_Event.1997,W_Account.3954,W_Opportunity.55621,W_Sales_User.10,2022-02-10,Event,Volunteering - Board of Trustees,Meeting
W_Event.1998,W_Account.6485,W_Opportunity.41280,W_Sales_User.1,2022-02-14,Event,Volunteering - Business Skills Workshop,Meeting
W_Event.1999,W_Account.4339,W_Opportunity.62152,W_Sales_User.17,2022-03-03,Event,Volunteering - Canned Food Collection,Meeting
W_Event.2000,W_Account.5261,W_Opportunity.70328,W_Sales_User.17,2022-03-10,Event,Volunteering - Community Garden,Call
W_Event.2001,W_Account.3953,W_Opportunity.55611,W_Sales_User.16,2022-03-13,Event,Volunteering - Community Mentorship,Prep
W_Event.2002,W_Account.2542,W_Opportunity.37011,W_Sales_User.10,2022-02-02,Event,Volunteering - Food Bank,Other
W_Event.2003,W_Account.3285,W_Opportunity.43727,W_Sales_User.10,2022-03-04,Event,Volunteering - Homeless Services,Call
W_Event.2004,W_Account.6189,W_Opportunity.61867,W_Sales_User.10,2022-03-04,Event,Volunteering - Library,Call
W_Event.2005,W_Account.1740,W_Opportunity.30043,W_Sales_User.10,2022-02-13,Event,Volunteering - Mock Interviews,Call
W_Event.2006,W_Account.8151,W_Opportunity.55771,W_Sales_User.10,2022-02-24,Event,Volunteering - Tree Planting,Prep
W_Event.2007,W_Account.2221,W_Opportunity.34336,W_Sales_User.1,2022-03-21,Event,Web Conference with Customer,Meeting
W_Event.2008,W_Account.7902,W_Opportunity.15078,W_Sales_User.1,2022-02-24,Event,Web Meeting,Meeting
W_Event.2009,W_Account.4940,W_Opportunity.67655,W_Sales_User.17,2022-02-16,Event,Web Meeting with Customer,Meeting
W_Event.2010,W_Account.7773,W_Opportunity.7552,W_Sales_User.10,2022-02-07,Event,Web Meeting with Executives,Meeting
W_Event.2011,W_Account.869,W_Opportunity.21128,W_Sales_User.10,2022-02-02,Event,Webinar,Meeting
W_Event.2012,W_Account.3171,W_Opportunity.42759,W_Sales_User.10,2022-02-05,Event,Webinar Content,Meeting
W_Event.2013,W_Account.259,W_Opportunity.6422,W_Sales_User.1,2022-02-24,Event,Webinar Planning Session,Call
W_Event.2014,W_Account.4702,W_Opportunity.65413,W_Sales_User.10,2022-02-13,Event,Webinar Presentation,Prep
W_Event.2015,W_Account.5151,W_Opportunity.69444,W_Sales_User.17,2022-03-11,Event,Work on RFP,Other
W_Event.2016,W_Account.1056,W_Opportunity.23891,W_Sales_User.1,2022-02-16,Event,Product Launch Meeting,Call
W_Event.2017,W_Account.6919,W_Opportunity.49830,W_Sales_User.16,2022-02-17,Event,Product Launch Training,Call
W_Event.2018,W_Account.4128,W_Opportunity.59182,W_Sales_User.17,2022-02-18,Event,New Product Training,Call
W_Event.2019,W_Account.4315,W_Opportunity.61913,W_Sales_User.17,2022-03-21,Event,Sales Training,Call
W_Event.2020,W_Account.2530,W_Opportunity.36909,W_Sales_User.1,2022-02-22,Event,Enablement Session,Prep
W_Event.2021,W_Account.1842,W_Opportunity.30997,W_Sales_User.1,2022-02-28,Event,Prospecting First Call,Meeting
W_Event.2022,W_Account.6189,W_Opportunity.61867,W_Sales_User.10,2022-03-21,Event,Account Health Check,Meeting
W_Event.2023,W_Account.3268,W_Opportunity.43571,W_Sales_User.1,2022-03-18,Event,Account Planning Meeting,Meeting
W_Event.2024,W_Account.2288,W_Opportunity.34925,W_Sales_User.1,2022-02-11,Event,Account Review,Call
W_Event.2025,W_Account.1057,W_Opportunity.23905,W_Sales_User.10,2022-03-14,Event,Account Review Call,Call
W_Event.2026,W_Account.2866,W_Opportunity.39832,W_Sales_User.10,2022-03-08,Event,Agree on Next Steps,Meeting
W_Event.2027,W_Account.6005,W_Opportunity.77218,W_Sales_User.16,2022-03-04,Event,Approve Ad Designs,Meeting
W_Event.2028,W_Account.6827,W_Opportunity.2490,W_Sales_User.10,2022-02-13,Event,Approve Menus for Executive Lunch,Meeting
W_Event.2029,W_Account.933,W_Opportunity.22466,W_Sales_User.1,2022-03-17,Event,Arrange Travel for Guest Speaker,Meeting
W_Event.2030,W_Account.7358,W_Opportunity.4209,W_Sales_User.10,2022-02-13,Event,Assess RFO Response,Meeting
W_Event.2031,W_Account.3694,W_Opportunity.50037,W_Sales_User.17,2022-02-03,Event,Attend Social Media Best Practices Webinar,Meeting
W_Event.2032,W_Account.1009,W_Opportunity.23480,W_Sales_User.10,2022-02-03,Event,Brainstorming,Call
W_Event.2033,W_Account.5660,W_Opportunity.73912,W_Sales_User.10,2022-02-17,Event,Brainstorming Session,Prep
W_Event.2034,W_Account.899,W_Opportunity.21675,W_Sales_User.1,2022-02-22,Event,Build Slides for Presentation,Other
W_Event.2035,W_Account.2071,W_Opportunity.33105,W_Sales_User.10,2022-02-10,Event,Call Customer for Update,Call
W_Event.2036,W_Account.3489,W_Opportunity.45654,W_Sales_User.10,2022-03-17,Event,Call to Discuss Renewal,Call
W_Event.2037,W_Account.2482,W_Opportunity.36472,W_Sales_User.1,2022-02-18,Event,Call with Decision Maker,Call
W_Event.2038,W_Account.51,W_Opportunity.1211,W_Sales_User.10,2022-02-28,Event,Call with Director of Operations,Call
W_Event.2039,W_Account.5530,W_Opportunity.72710,W_Sales_User.17,2022-03-10,Event,Call with Director of Sales,Prep
W_Event.2040,W_Account.5844,W_Opportunity.75523,W_Sales_User.10,2022-03-03,Event,Call with Project Team,Meeting
W_Event.2041,W_Account.5586,W_Opportunity.73288,W_Sales_User.10,2022-03-03,Event,Channel Account Planning,Meeting
W_Event.2042,W_Account.1374,W_Opportunity.26827,W_Sales_User.1,2022-03-21,Event,Channel Plan Status Call,Meeting
W_Event.2043,W_Account.1729,W_Opportunity.29952,W_Sales_User.10,2022-02-13,Event,Check in with Customer,Call
W_Event.2044,W_Account.7101,W_Opportunity.51566,W_Sales_User.17,2022-03-18,Event,Closing Call,Call
W_Event.2045,W_Account.6414,W_Opportunity.10031,W_Sales_User.1,2022-02-11,Event,Cold Call to Director of Operations,Meeting
W_Event.2046,W_Account.296,W_Opportunity.7407,W_Sales_User.10,2022-02-08,Event,Cold Call with Prospect,Meeting
W_Event.2047,W_Account.6632,W_Opportunity.25960,W_Sales_User.10,2022-03-02,Event,Competitive Research,Meeting
W_Event.2048,W_Account.6525,W_Opportunity.64107,W_Sales_User.17,2022-02-15,Event,Complete and Send Close Plan,Meeting
W_Event.2049,W_Account.2663,W_Opportunity.38080,W_Sales_User.1,2022-02-25,Event,Complete Mutual Plan Document,Meeting
W_Event.2050,W_Account.7729,W_Opportunity.802,W_Sales_User.1,2022-02-25,Event,Conference Call,Meeting
W_Event.2051,W_Account.3025,W_Opportunity.41371,W_Sales_User.1,2022-02-15,Event,Conference Call - Marketing Team,Call
W_Event.2052,W_Account.4564,W_Opportunity.64212,W_Sales_User.10,2022-02-10,Event,Conference Call with Board of Directors,Prep
W_Event.2053,W_Account.5596,W_Opportunity.73365,W_Sales_User.10,2022-03-11,Event,Conference Call with Customer,Other
W_Event.2054,W_Account.6257,W_Opportunity.22576,W_Sales_User.1,2022-02-25,Event,Conference Call with Executive Team,Call
W_Event.2055,W_Account.8114,W_Opportunity.47775,W_Sales_User.17,2022-02-17,Event,Conference Call with Key Stakeholders,Call
W_Event.2056,W_Account.7872,W_Opportunity.17504,W_Sales_User.10,2022-03-03,Event,Conference Call with Team,Call
W_Event.2057,W_Account.6183,W_Opportunity.58032,W_Sales_User.10,2022-02-18,Event,Confirm Close Date,Call
W_Event.2058,W_Account.599,W_Opportunity.14807,W_Sales_User.10,2022-02-23,Event,Customer Lunch,Prep
W_Event.2059,W_Account.1616,W_Opportunity.28981,W_Sales_User.1,2022-02-05,Event,Customer Meeting,Meeting
W_Event.2060,W_Account.6343,W_Opportunity.45043,W_Sales_User.1,2022-02-05,Event,Deal Discussion with Team,Meeting
W_Event.2061,W_Account.7705,W_Opportunity.57918,W_Sales_User.17,2022-02-15,Event,Define Customer Journey,Meeting
W_Event.2062,W_Account.6331,W_Opportunity.42253,W_Sales_User.10,2022-02-02,Event,Demo,Meeting
W_Event.2063,W_Account.3928,W_Opportunity.55072,W_Sales_User.10,2022-02-12,Event,Demo for the Sales Team,Meeting
W_Event.2064,W_Account.4877,W_Opportunity.67090,W_Sales_User.10,2022-03-04,Event,Demo to the Marketing Team,Meeting
W_Event.2065,W_Account.8001,W_Opportunity.1652,W_Sales_User.10,2022-03-07,Event,Demonstration to Project Team,Call
W_Event.2066,W_Account.3746,W_Opportunity.51163,W_Sales_User.10,2022-03-02,Event,Design Social Command Center Requirements,Prep
W_Event.2067,W_Account.7479,W_Opportunity.51618,W_Sales_User.10,2022-03-16,Event,Develop Account Plan,Other
W_Event.2068,W_Account.2022,W_Opportunity.32620,W_Sales_User.1,2022-02-28,Event,Develop Content for Webinar,Call
W_Event.2069,W_Account.5909,W_Opportunity.76389,W_Sales_User.10,2022-02-06,Event,Develop Keynote Presentation,Call
W_Event.2070,W_Account.3593,W_Opportunity.47981,W_Sales_User.17,2022-02-10,Event,Develop Outbound Call Script and Offers,Call
W_Event.2071,W_Account.6976,W_Opportunity.607,W_Sales_User.1,2022-03-03,Event,Develop Presentation,Call
W_Event.2072,W_Account.754,W_Opportunity.18424,W_Sales_User.1,2022-02-19,Event,Discovery Call,Prep
W_Event.2073,W_Account.1327,W_Opportunity.26452,W_Sales_User.1,2022-03-02,Event,Discovery Call Notes,Meeting
W_Event.2074,W_Account.3873,W_Opportunity.53778,W_Sales_User.17,2022-03-02,Event,Discovery Call with Customer,Meeting
W_Event.2075,W_Account.6645,W_Opportunity.29001,W_Sales_User.10,2022-02-27,Event,Discovery Meeting Request,Meeting
W_Event.2076,W_Account.4775,W_Opportunity.66081,W_Sales_User.16,2022-03-10,Event,Discovery Notes,Call
W_Event.2077,W_Account.7342,W_Opportunity.891,W_Sales_User.1,2022-02-22,Event,Discuss Account Plan,Call
W_Event.2078,W_Account.4058,W_Opportunity.57991,W_Sales_User.10,2022-02-12,Event,Discuss Competitive Landscape,Meeting
W_Event.2079,W_Account.4894,W_Opportunity.67249,W_Sales_User.10,2022-03-23,Event,Discuss Next Steps,Meeting
W_Event.2080,W_Account.7715,W_Opportunity.59141,W_Sales_User.16,2022-02-07,Event,Discuss Outcome of Meeting,Meeting
W_Event.2081,W_Account.4835,W_Opportunity.66617,W_Sales_User.16,2022-02-12,Event,Discuss Potential New Package,Meeting
W_Event.2082,W_Account.8143,W_Opportunity.54732,W_Sales_User.10,2022-03-19,Event,Discuss Requirements with CIO,Meeting
W_Event.2083,W_Account.4908,W_Opportunity.67354,W_Sales_User.10,2022-02-05,Event,Discuss Revised Quote,Meeting
W_Event.2084,W_Account.636,W_Opportunity.15751,W_Sales_User.1,2022-03-03,Event,Discuss Solution Fit,Call
W_Event.2085,W_Account.2250,W_Opportunity.34594,W_Sales_User.10,2022-03-20,Event,Draft Mutual Plan,Prep
W_Event.2086,W_Account.6416,W_Opportunity.17097,W_Sales_User.10,2022-03-19,Event,Engage Featured Speaker for Webinar,Other
W_Event.2087,W_Account.6798,W_Opportunity.69452,W_Sales_User.10,2022-03-20,Event,Executive Breakfast,Call
W_Event.2088,W_Account.3919,W_Opportunity.54918,W_Sales_User.16,2022-02-02,Event,Executive Luncheon,Call
W_Event.2089,W_Account.6172,W_Opportunity.44396,W_Sales_User.10,2022-03-08,Event,Finalize Contract,Call
W_Event.2090,W_Account.1249,W_Opportunity.25695,W_Sales_User.10,2022-03-21,Event,Finalize Contract and Discuss Terms,Call
W_Event.2091,W_Account.2023,W_Opportunity.32639,W_Sales_User.1,2022-02-17,Event,Finalize List of Target Companies to Engage,Prep
W_Event.2092,W_Account.1131,W_Opportunity.24562,W_Sales_User.10,2022-02-26,Event,Finalize RFP,Meeting
W_Event.2093,W_Account.7187,W_Opportunity.3435,W_Sales_User.1,2022-02-17,Event,Finalize RFP Response,Meeting
W_Event.2094,W_Account.3106,W_Opportunity.42128,W_Sales_User.1,2022-02-07,Event,First Call Contact,Meeting
W_Event.2095,W_Account.6764,W_Opportunity.60882,W_Sales_User.17,2022-03-17,Event,First pass on RFP,Call
W_Event.2096,W_Account.1359,W_Opportunity.26710,W_Sales_User.10,2022-03-14,Event,Follow Up To My Message,Call
W_Event.2097,W_Account.3055,W_Opportunity.41698,W_Sales_User.1,2022-03-16,Event,Follow Up with Customer,Meeting
W_Event.2098,W_Account.6206,W_Opportunity.66887,W_Sales_User.17,2022-02-25,Event,Follow-up email,Meeting
W_Event.2099,W_Account.1260,W_Opportunity.25777,W_Sales_User.1,2022-02-19,Event,Generate Invoice,Meeting
W_Event.2100,W_Account.7491,W_Opportunity.55261,W_Sales_User.17,2022-02-17,Event,Generate Order,Meeting
W_Event.2101,W_Account.6181,W_Opportunity.54198,W_Sales_User.16,2022-02-26,Event,Generate Quote,Meeting
W_Event.2102,W_Account.2368,W_Opportunity.35562,W_Sales_User.1,2022-02-04,Event,Generate Quote with T&C's,Meeting
W_Event.2103,W_Account.1276,W_Opportunity.25900,W_Sales_User.1,2022-01-31,Event,Identify Competitors,Call
W_Event.2104,W_Account.3040,W_Opportunity.41498,W_Sales_User.10,2022-02-14,Event,Identify Referrrals,Prep
W_Event.2105,W_Account.6791,W_Opportunity.67591,W_Sales_User.10,2022-03-09,Event,Initial Call,Other
W_Event.2106,W_Account.2605,W_Opportunity.37559,W_Sales_User.1,2022-02-14,Event,Internal Deal Discussion,Call
W_Event.2107,W_Account.5404,W_Opportunity.71610,W_Sales_User.10,2022-02-06,Event,Internal: Review Pricing Structure,Call
W_Event.2108,W_Account.5851,W_Opportunity.75640,W_Sales_User.10,2022-03-04,Event,Introductory Call,Call
W_Event.2109,W_Account.2043,W_Opportunity.32845,W_Sales_User.10,2022-02-26,Event,Introductory Call with Director of Finance,Call
W_Event.2110,W_Account.5007,W_Opportunity.68257,W_Sales_User.16,2022-02-13,Event,Kickoff Meeting with Stakeholders,Prep
W_Event.2111,W_Account.4945,W_Opportunity.67701,W_Sales_User.10,2022-03-14,Event,Lead Qualification Call,Meeting
W_Event.2112,W_Account.6761,W_Opportunity.59349,W_Sales_User.10,2022-03-17,Event,Lead Source Details,Meeting
W_Event.2113,W_Account.3426,W_Opportunity.45077,W_Sales_User.10,2022-03-10,Event,Left Voicemail,Meeting
W_Event.2114,W_Account.2560,W_Opportunity.37223,W_Sales_User.1,2022-03-06,Event,Left Voicemail: Introduction,Meeting
W_Event.2115,W_Account.2075,W_Opportunity.33141,W_Sales_User.10,2022-02-22,Event,Left Voicemail: Update,Meeting
W_Event.2116,W_Account.7363,W_Opportunity.4923,W_Sales_User.10,2022-02-18,Event,Lunch,Meeting
W_Event.2117,W_Account.7037,W_Opportunity.14628,W_Sales_User.1,2022-03-18,Event,Lunch and Learn,Call
W_Event.2118,W_Account.4624,W_Opportunity.64746,W_Sales_User.17,2022-02-20,Event,Lunch Briefing,Prep
W_Event.2119,W_Account.255,W_Opportunity.6283,W_Sales_User.10,2022-02-23,Event,Manager 1:1 Meeting,Call
W_Event.2120,W_Account.8211,W_Opportunity.6297,W_Sales_User.10,2022-02-28,Event,Mid-Year Review,Call
W_Event.2121,W_Account.1412,W_Opportunity.27139,W_Sales_User.1,2022-02-03,Event,Notes from Customer Discussion,Call
W_Event.2122,W_Account.6343,W_Opportunity.45043,W_Sales_User.1,2022-03-18,Event,Notes From Discussion,Prep
W_Event.2123,W_Account.8069,W_Opportunity.10135,W_Sales_User.1,2022-02-13,Event,Notes From Discussion with VP of Finance,Meeting
W_Event.2124,W_Account.3925,W_Opportunity.54997,W_Sales_User.16,2022-02-04,Event,Onsite Industry Research,Meeting
W_Event.2125,W_Account.3312,W_Opportunity.43972,W_Sales_User.1,2022-03-15,Event,Onsite Meeting with Executive Team,Meeting
W_Event.2126,W_Account.2347,W_Opportunity.35392,W_Sales_User.1,2022-02-06,Event,Onsite Presentation and Discussion,Call
W_Event.2127,W_Account.3757,W_Opportunity.51391,W_Sales_User.17,2022-03-13,Event,Onsite Presentation to Board of Directors,Call
W_Event.2128,W_Account.2274,W_Opportunity.34792,W_Sales_User.10,2022-03-05,Event,Onsite Presentation to Executive Team,Meeting
W_Event.2129,W_Account.6797,W_Opportunity.69280,W_Sales_User.10,2022-02-08,Event,Onsite Presentation to Finance Team,Meeting
W_Event.2130,W_Account.6915,W_Opportunity.49248,W_Sales_User.17,2022-02-02,Event,Onsite Presentation to Marketing Team,Meeting
W_Event.2131,W_Account.1359,W_Opportunity.26715,W_Sales_User.1,2022-02-20,Event,Pipeline Generation Call Campaign,Meeting
W_Event.2132,W_Account.3420,W_Opportunity.45021,W_Sales_User.10,2022-02-02,Event,Plan Account Strategy,Meeting
W_Event.2133,W_Account.2327,W_Opportunity.35233,W_Sales_User.1,2022-02-05,Event,Plan Customer Event,Call
W_Event.2134,W_Account.4559,W_Opportunity.64174,W_Sales_User.17,2022-02-23,Event,Plan Customer Visit,Prep
W_Event.2135,W_Account.547,W_Opportunity.13558,W_Sales_User.1,2022-02-23,Event,Plan Executive Briefing,Other
W_Event.2136,W_Account.7882,W_Opportunity.1877,W_Sales_User.10,2022-02-16,Event,Post-Meeting Follow-Up,Call
W_Event.2137,W_Account.7086,W_Opportunity.48495,W_Sales_User.10,2022-03-21,Event,Prep Sales Presentation,Call
W_Event.2138,W_Account.7913,W_Opportunity.21862,W_Sales_User.1,2022-02-04,Event,Presentation to Operations Team,Call
W_Event.2139,W_Account.2337,W_Opportunity.35333,W_Sales_User.10,2022-03-07,Event,Project Kickoff,Prep
W_Event.2140,W_Account.6809,W_Opportunity.74104,W_Sales_User.17,2022-02-27,Event,Project Review,Meeting
W_Event.2141,W_Account.6964,W_Opportunity.383,W_Sales_User.1,2022-03-21,Event,Project Team Kickoff,Meeting
W_Event.2142,W_Account.3915,W_Opportunity.54840,W_Sales_User.10,2022-03-08,Event,Agree on Next Steps,Meeting
W_Event.2143,W_Account.6346,W_Opportunity.45658,W_Sales_User.10,2022-02-13,Event,Brainstorming,Call
W_Event.2144,W_Account.3493,W_Opportunity.45676,W_Sales_User.1,2022-03-13,Event,Call to Discuss Renewal,Call
W_Event.2145,W_Account.1220,W_Opportunity.25374,W_Sales_User.1,2022-02-22,Event,Call with Project Team,Meeting
W_Event.2146,W_Account.1364,W_Opportunity.26760,W_Sales_User.1,2022-02-22,Event,Channel Plan Status Call,Meeting
W_Event.2147,W_Account.3944,W_Opportunity.55381,W_Sales_User.17,2022-02-01,Event,Complete Mutual Plan Document,Meeting
W_Event.2148,W_Account.3038,W_Opportunity.41488,W_Sales_User.10,2022-02-12,Event,Conference Call with Customer,Meeting
W_Event.2149,W_Account.5118,W_Opportunity.69142,W_Sales_User.10,2022-03-02,Event,Conference Call with Executive Team,Meeting
W_Event.2150,W_Account.4400,W_Opportunity.62665,W_Sales_User.16,2022-03-21,Event,Confirm Close Date,Meeting
W_Event.2151,W_Account.6858,W_Opportunity.12172,W_Sales_User.1,2022-02-11,Event,Customer Lunch,Call
W_Event.2152,W_Account.1377,W_Opportunity.26840,W_Sales_User.10,2022-03-16,Event,Demo,Prep
W_Event.2153,W_Account.7695,W_Opportunity.55789,W_Sales_User.10,2022-03-17,Event,Design Social Command Center Requirements,Other
W_Event.2154,W_Account.3373,W_Opportunity.44564,W_Sales_User.1,2022-03-08,Event,Develop Account Plan,Call
W_Event.2155,W_Account.2170,W_Opportunity.33958,W_Sales_User.10,2022-02-13,Event,Develop Keynote Presentation,Call
W_Event.2156,W_Account.4345,W_Opportunity.62200,W_Sales_User.16,2022-03-04,Event,Develop Presentation,Call
W_Event.2157,W_Account.4270,W_Opportunity.61529,W_Sales_User.10,2022-03-02,Event,Discovery Call,Call
W_Event.2158,W_Account.4699,W_Opportunity.65383,W_Sales_User.16,2022-02-28,Event,Discovery Call Notes,Prep
W_Event.2159,W_Account.4367,W_Opportunity.62367,W_Sales_User.16,2022-02-05,Event,Discovery Notes,Meeting
W_Event.2160,W_Account.3926,W_Opportunity.55055,W_Sales_User.10,2022-02-12,Event,Discuss Account Plan,Meeting
