Id,IsDeleted,AccountId,Name,Description,StageName,Amount,Probability,CloseDate,Type,NextStep,LeadSource,IsClosed,IsWon,ForecastCategory,ForecastCategoryName,CampaignId,HasOpportunityLineItem,Pricebook2Id,OwnerId,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastActivityDate,FiscalQuarter,FiscalYear,Fiscal,LastViewedDate,LastReferencedDate,HasOpenActivity,HasOverdueTask
0063F00000S5zdSQAR,,0013F00000oUytIQAS,Marcus & Millichap Ft. Lauderdale 182,,Closed Lost,25000,0,2021-08-30,Existing Business,,Reseller,1,,Omitted,Omitted,,,,{twolf},2022-04-05T12:40:21.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:21.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-03-14,3,2021,2021 3,,,,
0063F00000S5zfzQAB,,0013F00000oUyuzQAC,Creative Digital Group 154,,Closed Lost,100000,0,2022-01-17,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:24.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-03-21,1,2022,2022 1,,,,
0063F00000S5zh0QAB,,0013F00000oUyvoQAC,Global Commerce Group 50,,Closed Lost,100000,0,2022-01-21,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-03-20,1,2022,2022 1,,,,
0063F00000S5zicQAB,,0013F00000oUywwQAC,Lawrence Livermore National Laboratory 159,,Closed Lost,110000,0,2021-09-08,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-02-06,3,2021,2021 3,,,,
0063F00000S5ziiQAB,,0013F00000oUyx1QAC,Pasta Pomodoro 43,,Closed Lost,30000,0,2022-02-14,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,,{twolf},2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-02-01,1,2022,2022 1,,,,
0063F00000S5zjQQAR,,0013F00000oUyxYQAS,"Crow Holdings Capital Partners, L.L.C. 234",,Closed Won,250,100,2021-06-09,Existing Business,,Fields Sales,1,1,Closed,Closed,,,,{twolf},2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-02-16,2,2021,2021 2,,,,
0063F00000S5zjhQAB,,0013F00000oUyxkQAC,ParentWatch and Arrowsight 31,,Discovery,20000,0,2022-05-18,Existing Business,,Reseller,,,Pipeline,Pipeline,,,,{twolf},2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-03-14,2,2022,2022 2,,,1,
0063F00000S5znAQAR,,0013F00000oUz09QAC,Real Estate Now 162,,Closed Lost,108000,0,2021-06-03,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{twolf},2022-04-05T12:40:29.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:29.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-03-02,2,2021,2021 2,,,,
0063F00000S5zrzQAB,,0013F00000oUz3XQAS,Infohandler.Com Information 101,,Discovery,40303,0,2022-05-18,Existing Business,,Reseller,,,Forecast,Commit,,,,{aoconnor},2022-04-05T12:40:35.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:35.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-03-17,2,2022,2022 2,,,,
0063F00000S5zsKQAR,,0013F00000oUz3lQAC,Chicago Steel Limited Partnership 160,,Closed Lost,150000,0,2021-08-06,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:35.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:35.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-03-19,3,2021,2021 3,,,1,
0063F00000S5zt3QAB,,0013F00000oUz4JQAS,Berlin Industries 26,,Closed Won,22000,100,2021-05-02,Existing Business,,Reseller,1,1,Closed,Closed,,,,{mwilliam},2022-04-05T12:40:35.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:35.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-02-09,2,2021,2021 2,,,,
0063F00000S5zuQQAR,,0013F00000oUz5KQAS,"Vetcentric, Inc 198",,Closed Lost,300000,0,2021-09-02,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:37.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-02-01,3,2021,2021 3,,,,
0063F00000S5zvaQAB,,0013F00000oUz61QAC,DoveBid 123,,Closed Won,10000,100,2021-01-07,Existing Business,,Reseller,1,1,Closed,Closed,,,,{mwilliam},2022-04-05T12:40:37.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-03-06,1,2021,2021 1,,,,
0063F00000S5zw1QAB,,0013F00000oUz6LQAS,Baton Rouge International 55,,Closed Lost,51000,0,2021-12-20,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:37.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:37.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-03-08,4,2021,2021 4,,,,
0063F00000S5zyYQAR,,0013F00000oUz8IQAS,First Options Of Chicago Inc 60,,Negotiation,2000,0,2022-04-23,Existing Business,,Reseller,,,BestCase,Best Case,,,,{twolf},2022-04-05T12:40:40.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:40.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-03-10,2,2022,2022 2,,,,
0063F00000S5zzHQAR,,0013F00000oUz8sQAC,Osage Systems Group 30,,Closed Lost,50004,0,2021-08-29,New Business,,Other,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:40.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:40.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-03-18,3,2021,2021 3,,,,
0063F00000S6004QAB,,0013F00000oUz9RQAS,Decision Research Corp. 21,,Closed Lost,200000,0,2021-07-22,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:40.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:40.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-02-17,3,2021,2021 3,,,,
0063F00000S6009QAB,,0013F00000oUz9VQAS,Pacer International 158,,Proposal/Quote,19000,0,2022-05-24,New Business,,Reseller,,,Forecast,Commit,,,,{amiller},2022-04-05T12:40:40.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:40.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-03-01,2,2022,2022 2,,,,
0063F00000S601HQAR,,0013F00000oUzALQA0,Tradeum 130,,Closed Lost,40000,0,2022-02-13,Add-On Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:43.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:43.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-03-17,1,2022,2022 1,,,1,
0063F00000S601OQAR,,0013F00000oUzARQA0,Hyperwave Information Management 52,,Closed Lost,30000,0,2022-01-19,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:43.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:43.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-02-23,1,2022,2022 1,,,,
0063F00000S603WQAR,,0013F00000oUzC7QAK,Network Telephone Services 22,,Closed Won,900000,100,2021-09-17,New Business,,Fields Sales,1,1,Closed,Closed,,,,{amiller},2022-04-05T12:40:43.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:43.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-02-15,3,2021,2021 3,,,,
0063F00000S603zQAB,,0013F00000oUzCSQA0,Four51 194,,Closed Won,234500,100,2021-12-05,New Business,,Reseller,1,1,Closed,Closed,,,,{amiller},2022-04-05T12:40:45.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:45.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-02-19,4,2021,2021 4,,,,
0063F00000S604HQAR,,0013F00000oUzChQAK,Renesas Electronics America 1,,Closed Lost,5000,0,2021-04-05,New Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:45.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:45.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-02-19,2,2021,2021 2,,,,
0063F00000S604yQAB,,0013F00000oUzDKQA0,Merge Healthcare 204,,Closed Lost,10000,0,2021-08-19,New Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:45.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:45.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-03-19,3,2021,2021 3,,,,
0063F00000S606HQAR,,0013F00000oUzEGQA0,Global Management Solutions 126,,Closed Lost,83707,0,2021-07-26,New Business,,Other,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:45.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:45.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-03-05,3,2021,2021 3,,,,
0063F00000S606JQAR,,0013F00000oUzEIQA0,FileFish 141,,Closed Lost,110000,0,2022-02-17,New Business / Add-on,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:45.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:45.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-03-07,1,2022,2022 1,,,,
0063F00000S606wQAB,,0013F00000oUzEjQAK,Affidia Systems 12,,Closed Lost,80000,0,2021-09-10,New Business / Add-on,,Fields Sales,1,,Omitted,Omitted,,,,{twolf},2022-04-05T12:40:48.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:48.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-03-09,3,2021,2021 3,,,,
0063F00000S608UQAR,,0013F00000oUzFzQAK,Commercial Metals Company 24,,Closed Lost,100000,0,2021-04-11,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:48.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:48.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-02-21,2,2021,2021 2,,,,
0063F00000S609XQAR,,0013F00000oUzGpQAK,MAI Business Solutions 188,,Discovery,34883,0,2022-06-12,New Business,,Fields Sales,,,BestCase,Best Case,,,,{aoconnor},2022-04-05T12:40:48.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:48.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-02-07,2,2022,2022 2,,,,
0063F00000S609lQAB,,0013F00000oUzH0QAK,Daly Computers 212,,Closed Lost,63000,0,2021-11-06,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:48.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:48.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-02-23,4,2021,2021 4,,,,
0063F00000S60ATQAZ,,0013F00000oUzHPQA0,BondDesk Trading 128,,Closed Lost,200000,0,2021-02-21,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:50.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:50.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-03-02,1,2021,2021 1,,,,
0063F00000S60BbQAJ,,0013F00000oUzIOQA0,Venture Strategy Partners 56,,Closed Lost,51000,0,2021-03-05,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:50.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:50.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-02-02,1,2021,2021 1,,,,
0063F00000S60CRQAZ,,0013F00000oUzJ6QAK,Theseus Logic 63,,Closed Won,8990,100,2021-03-02,New Business,,Reseller,1,1,Closed,Closed,,,,{aoconnor},2022-04-05T12:40:50.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:50.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-02-09,1,2021,2021 1,,,,
0063F00000S60CYQAZ,,0013F00000oUzJBQA0,Tristream Group 195,,Closed Lost,55000,0,2021-06-06,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:50.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:50.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-03-05,2,2021,2021 2,,,,
0063F00000S60EfQAJ,,0013F00000oUzKsQAK,Euro  American Brands 208,,Closed Lost,250000,0,2022-01-22,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:53.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:53.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-03-03,1,2022,2022 1,,,,
0063F00000S60GuQAJ,,0013F00000oUzMiQAK,BioSift 244,,Closed Lost,160000,0,2021-11-14,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:56.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:56.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:58.000+0000,2022-03-11,4,2021,2021 4,,,,
0063F00000S5z1vQAB,,0013F00000oUyRFQA0,CitySoft 113,,Closed Lost,199000,0,2021-03-05,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-02-23,1,2021,2021 1,,,,
0063F00000S5z3RQAR,,0013F00000oUySLQA0,mStoner 38,,Closed Lost,3200,0,2021-02-27,Add-On Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:49.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-02-02,1,2021,2021 1,,,,
0063F00000S5z7kQAB,,0013F00000oUyVcQAK,Metataggers 104,,Closed Lost,200000,0,2021-11-24,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:56.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:56.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-02-24,4,2021,2021 4,,,,
0063F00000S5z86QAB,,0013F00000oUyVsQAK,"Pcm/Sarcom, Inc 154",,Closed Won,7000,100,2021-05-13,New Business,,Fields Sales,1,1,Closed,Closed,,,,{aoconnor},2022-04-05T12:39:56.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:56.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-02-08,2,2021,2021 2,,,,
0063F00000S5z9TQAR,,0013F00000oUyWsQAK,Securities Dealing Systems 121,,Closed Won,35000,100,2021-02-20,New Business,,Fields Sales,1,1,Closed,Closed,,,,{aoconnor},2022-04-05T12:39:56.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:56.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-03-13,1,2021,2021 1,,,,
0063F00000S5zCYQAZ,,0013F00000oUyZ9QAK,Circa Information 88,,Closed Lost,39473,0,2022-01-18,Existing Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:39:59.000+0000,0053F00000D31WiQAJ,2022-04-05T12:39:59.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-02-09,1,2022,2022 1,,,,
0063F00000S5zENQAZ,,0013F00000oUyaPQAS,Kate Spade 119,,Closed Lost,92024,0,2021-12-04,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:02.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:02.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-02-08,4,2021,2021 4,,,,
0063F00000S5zElQAJ,,0013F00000oUyafQAC,Cormac Corporation 169,,Closed Won,13000,100,2021-08-10,New Business,,Reseller,1,1,Closed,Closed,,,,{amiller},2022-04-05T12:40:02.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:02.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-02-19,3,2021,2021 3,,,,
0063F00000S5zFcQAJ,,0013F00000oUybFQAS,Sentigy Network Solutions 219,,Qualification,18892,10,2022-06-22,New Business,,Reseller,,,BestCase,Best Case,,,,{amiller},2022-04-05T12:40:02.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:02.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-02-06,2,2022,2022 2,,,,
0063F00000S5zGDQAZ,,0013F00000oUybiQAC,Revco International 38,,Closed Lost,50000,0,2021-12-08,Existing Business,,Other,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:02.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:02.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-03-20,4,2021,2021 4,,,,
0063F00000S5zHZQAZ,,0013F00000oUycfQAC,Verbatim Corp. 207,,Closed Won,10950,100,2021-02-27,New Business,,Reseller,1,1,Closed,Closed,,,,{aoconnor},2022-04-05T12:40:05.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:05.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-02-20,1,2021,2021 1,,,,
0063F00000S5zJ2QAJ,,0013F00000oUydiQAC,Realty Data Corp 126,,Closed Lost,10000,0,2022-01-31,Add-On Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:05.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:05.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-02-02,1,2022,2022 1,,,,
0063F00000S5zJtQAJ,,0013F00000oUyeLQAS,FIXX Services 160,,Closed Lost,54255,0,2021-12-25,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:05.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:05.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-03-06,4,2021,2021 4,,,,
0063F00000S5zKrQAJ,,0013F00000oUyf1QAC,New York Football Giants 240,,Closed Lost,62650,0,2022-03-15,Existing Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-03-21,1,2022,2022 1,,,,
0063F00000S5zMDQAZ,,0013F00000oUyg7QAC,Epasys Inc 86,,Closed Lost,0,0,2021-03-08,Existing Business,,Reseller,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-03-04,1,2021,2021 1,,,,
0063F00000S5zMhQAJ,,0013F00000oUygSQAS,STATS ChipPAC Test Services 81,,Discovery,136412,0,2022-05-02,New Business,,Reseller,,,BestCase,Best Case,,,,{aoconnor},2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:07.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-03-19,2,2022,2022 2,,,,
0063F00000S5zO9QAJ,,0013F00000oUyhYQAS,Sunline Express 30,,Qualification,2000,10,2022-05-26,New Business,,Fields Sales,,,Pipeline,Pipeline,,,,{aoconnor},2022-04-05T12:40:10.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:10.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-03-05,2,2022,2022 2,,,,
0063F00000S5zOLQAZ,,0013F00000oUyhgQAC,Equistar Chemicals   LP 167,,Closed Lost,2000,0,2021-11-17,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:10.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:10.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-02-08,4,2021,2021 4,,,1,
0063F00000S5zOxQAJ,,0013F00000oUyiAQAS,"E E  Newcomer Enterprises, Inc 189",,Negotiation,13000,0,2022-04-22,Add-On Business,,Fields Sales,,,BestCase,Best Case,,,,{amiller},2022-04-05T12:40:10.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:10.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-03-03,2,2022,2022 2,,,,
0063F00000S5zSuQAJ,,0013F00000oUyl8QAC,Bridge Networks 249,,Closed Lost,69756,0,2022-01-18,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,,{aoconnor},2022-04-05T12:40:13.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:13.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-03-03,1,2022,2022 1,,,,
0063F00000S5zTwQAJ,,0013F00000oUylxQAC,nThrive 132,,Negotiation,6329,0,2022-05-30,New Business,,Reseller,,,BestCase,Best Case,,,,{mwilliam},2022-04-05T12:40:13.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:13.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-02-17,2,2022,2022 2,,,,
0063F00000S5zUMQAZ,,0013F00000oUymJQAS,American Republic Insurance Co. 99,,Closed Lost,55000,0,2021-11-29,Add-On Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:16.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:16.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-03-10,4,2021,2021 4,,,,
0063F00000S5zUNQAZ,,0013F00000oUymKQAS,Empty Street Productions 108,,Closed Lost,51000,0,2022-01-23,Existing Business,,Reseller,1,,Omitted,Omitted,,,,{mwilliam},2022-04-05T12:40:16.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:16.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-02-09,1,2022,2022 1,,,,
0063F00000S5zVCQAZ,,0013F00000oUyn4QAC,Rainmaker Systems 222,,Closed Lost,50000,0,2021-08-24,Add-On Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:16.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:16.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-03-07,3,2021,2021 3,,,,
0063F00000S5zZOQAZ,,0013F00000oUyq0QAC,LCI Shipholdings Inc 125,,Closed Lost,22000,0,2021-05-06,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:18.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:18.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-03-16,2,2021,2021 2,,,,
0063F00000S5zb0QAB,,0013F00000oUyrTQAS,MetrixLab 114,,Closed Lost,1353,0,2021-02-09,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:21.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:21.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-02-19,1,2021,2021 1,,,,
0063F00000S5zczQAB,,0013F00000oUysvQAC,Rainforest2Reef 4,,Closed Won,14300,100,2021-09-27,New Business,,Other,1,1,Closed,Closed,,,,{amiller},2022-04-05T12:40:21.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:21.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-03-10,3,2021,2021 3,,,,
0063F00000S5zdWQAR,,0013F00000oUytKQAS,Auxilio 241,,Closed Lost,25000,0,2022-01-22,Add-On Business,,Reseller,1,,Omitted,Omitted,,,,{twolf},2022-04-05T12:40:21.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:21.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-02-26,1,2022,2022 1,,,,
0063F00000S5zfXQAR,,0013F00000oUyugQAC,Birdland Enterprises 189,,Closed Lost,300000,0,2021-02-18,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:24.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-03-15,1,2021,2021 1,,,,
0063F00000S5zgIQAR,,0013F00000oUyvGQAS,G.B. Consultants Team 208,,Closed Lost,15000,0,2021-12-24,New Business,,Telesales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:24.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-02-19,4,2021,2021 4,,,,
0063F00000S5zgtQAB,,0013F00000oUyvhQAC,TechnoView 200,,Closed Won,30000,100,2021-10-19,New Business,,Reseller,1,1,Closed,Closed,,,,{twolf},2022-04-05T12:40:24.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:24.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-03-06,4,2021,2021 4,,,,
0063F00000S5zioQAB,,0013F00000oUyx6QAC,"Burr Wolff, LP 192",,Closed Lost,250000,0,2021-05-16,Existing Business,,Fields Sales,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-03-16,2,2021,2021 2,,,,
0063F00000S5ziwQAB,,0013F00000oUyxDQAS,Furst Group Management Partners. 57,,Closed Lost,6000,0,2021-09-05,New Business,,Reseller,1,,Omitted,Omitted,,,,{amiller},2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-03-10,3,2021,2021 3,,,,
0063F00000S5zjUQAR,,0013F00000oUyxcQAC,First Integrated Systems 91,,Closed Lost,950000,0,2021-04-21,New Business,,Fields Sales,1,,Omitted,Omitted,,,,{twolf},2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T12:40:26.000+0000,0053F00000D31WiQAJ,2022-04-05T14:39:59.000+0000,2022-03-17,2,2021,2021 2,,,1,
